,Unnamed: 0,Unnamed: 0.1,Coffee Name,Roaster Name,Roaster Location,Coffee Origin,Rating,Roast Level,Review Date,Price,Agtron,Flavor,Body,Aroma,Aftertaste,Acidity,Bottom Line,Prices Per Oz,Agtron Whole,Agtron Ground,Coffee Country
592,592,985,Peru Rayos del Sol Single Farm,Branch Street Coffee Roasters,"Youngstown, Ohio","San Ignacio, northern Peru",91,Medium-Light,April 2017,$13.25/10 ounces,56/81,9,8,9,8,7.0,A straightforward cup with an appealing throughline of sweet nut and fruit tones and gentle acidity.,1.32,56,81,Peru
593,593,986,Ethiopia Tawo Mok,The WestBean Coffee Roasters,"San Diego, California","Yirgacheffe, southern Ethiopia",92,Medium-Light,April 2017,$24.00/12 ounces,56/78,9,8,9,8,8.0,"A crisply sweet, ripe-berry-driven Yirgacheffe cup with attractive chocolate tones throughout.",2.0,56,78,Ethiopia
594,594,989,Kenya Kabare AA,Revel Coffee,"Billings, Montana",South-central Kenya,96,Medium-Light,April 2017,$14.50/12 ounces,56/77,10,9,9,9,9.0,"A commanding Kenya coffee: sophisticated yet playful, with tropical fruit and sweet floral tones in harmonious balance.",1.21,56,77,Kenya
595,595,990,Ethiopia Sidamo Mulish,Temple Coffee and Tea,"Sacramento, California","Sidama (also Sidamo) growing region, southern Ethiopia",93,Medium-Light,April 2017,$15.49/12 ounces,56/75,9,8,9,8,9.0,"An essentially sweet natural Sidamo cup with savory depth and a crisp, spice-toned throughline.",1.29,56,75,Ethiopia
596,596,991,Milepost Peru Rayos del Sol,Red Rooster Coffee Roaster,"Floyd, Virginia","San Ignacio, northern Peru",93,Light,April 2017,$14.99/12 ounces,62/82,9,9,9,8,8.0,"For those who enjoy the virtues of decidedly light-roasted coffees, this Peru offers a delicately floral cup with high-toned cacao notes throughout.",1.25,62,82,Peru
597,597,992,Three Pillars Blend,Temple Coffee and Tea,"Sacramento, California",World Blend,92,Medium-Light,April 2017,$16.75/12 ounces,55/78,9,9,8,8,8.0,A lovely breakfast-style blend with gentle ripe-fruit tones (the honey-processed coffees in the blend?) animated by a sweetly tart vivacity.,1.4,55,78,World Blend
598,598,993,Costa Rica Sonoran Estate Red Catuai,Temple Coffee and Tea,"Sacramento, California","Central Valley, Costa Rica",91,Medium-Light,April 2017,$15.49/12 ounces,56/78,9,8,8,8,8.0,"A delightfully balanced Costa Rica cup, classic in its expression of crisp, gentle acidity and ripe fruit and sweet floral notes.",1.29,56,78,Costa Rica
599,599,994,Brazil Matas de Minas,Temple Coffee and Tea,"Sacramento, California","Matas de Minas growing region, Brazil, Brazil",90,Medium-Light,April 2017,$17.00/12 ounces,52/70,8,8,8,8,8.0,"A pleasing, accessible cup for those who enjoy mild, sweetly nut- and chocolate-toned Brazils.",1.42,52,70,Brazil
600,600,995,"Gesha, Gesha Village 1931",Mudhouse Coffee Roasters,"Charlottesville, Virginia","Bench-Maji Zone, Southern Ethiopia",94,Medium-Light,April 2017,$88.00/8 ounces,56/77,9,9,9,8,9.0,"A deeply inviting natural Gesha cup, splendidly structured and fulfilling in its range of clean fruit and floral tones sustained from aroma to finish.",11.0,56,77,Ethiopia
601,601,996,Ntrambo Burundi,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Kayanza, Burundi",93,Medium-Light,April 2017,$19.95/12 ounces,54/74,9,9,9,8,8.0,"An enticingly unusual coffee in general, but a classic in the Burundi sense: crisp, simultaneously sweet and savory-tart, as well as high-toned.",1.66,54,74,Burundi
602,602,997,Aricha Yirgacheffe Ethiopia,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Yirgacheffe growing region, southern Ethiopia",94,Medium-Light,April 2017,$19.95/12 ounces,58/82,9,9,9,9,8.0,"A very cleanly expressed dried-in-the-fruit Yirgacheffe cup, richly spice-toned with deeply sweet floral notes.",1.66,58,82,Ethiopia
603,603,998,Rock the House Blend,JBC Coffee Roasters,"Madison, Wisconsin",World Blend,93,Light,March 2017,$14.85/12 ounces,58/84,9,8,9,8,9.0,A fine but affordable blend characterized by both its sweet delicacy and rich depth.,1.24,58,84,World Blend
604,604,1000,Tolima Colombia,JBC Coffee Roasters,"Madison, Wisconsin","Tolima Department, central Colombia",92,Medium-Light,March 2017,$14.85/12 ounces,57/80,9,8,9,8,8.0,"A crisply sweet-savory cup, with a throughline of rich chocolate and sweetly tart fruit notes.",1.24,57,80,Colombia
605,605,1002,Rwanda Kivu Rutsiro District,Caffe Luxxe,"Santa Monica, California","Lake Kivu growing region, Rwanda",91,Medium-Light,March 2017,$20.00/12 ounces,56/80,9,8,8,8,8.0,"An accessible, sweet Rwanda cup with appealing berry and bittersweet citrus notes in aroma and flavor.",1.67,56,80,Rwanda
606,606,1004,Ethiopia Guji Shakiso Danbi Uddo,Press Coffee Roasters,"Phoenix, Arizona","Guji Zone, southern Ethiopia",94,Medium-Light,March 2017,$18.00/12 ounces,56/76,9,9,9,8,9.0,"A gently bright, exuberant washed Ethiopia cup: classically sweet, richly tart, intricately aromatic.",1.5,56,76,Ethiopia
607,607,1005,Ethiopia Guji Double-Washed,Presta Coffee Roasters,"Tucson, Arizona","Guji Zone, southern Ethiopia",93,Medium-Light,March 2017,$15.99/12 ounces,58/74,9,8,9,8,9.0,"An intricately composed, delicate, crisply sweet Ethiopia with zesty citrus tones throughout.",1.33,58,74,Ethiopia
608,608,1006,Giakanja Kenya,Oak Cliff Coffee Roasters,"Dallas, Texas","Nyeri growing region, south-central Kenya",93,Medium-Light,March 2017,$19.00/12 ounces,58/74,9,8,9,9,8.0,"An intense, confident Kenya cup that will appeal to those who like savory-leaning yet sweet-toned coffees.",1.58,58,74,Kenya
609,609,1007,Ethiopia Washed Kochere,Cartel Coffee Lab,Tempe Arizona,"Yirgacheffe growing region, southern Ethiopia",93,Medium-Light,March 2017,$19.00/12 ounces,58/72,9,8,9,8,9.0,"A graceful, pretty washed Ethiopia cup with deep floral notes up front, grounded by cocoa and citrus tones.",1.58,58,72,Ethiopia
610,610,1008,Kenya Kamoini Othaya,Yellow Brick Coffee,"Tucson, Arizona","Nyeri growing region, south-central Kenya",93,Medium-Light,March 2017,$18.00/12 ounces,60/80,9,8,9,8,9.0,"Pushes the envelope on classic Kenya sweet-savory balance, leaning more toward the savory, though its tart, spicy core is saturated throughout by floral and cocoa notes.",1.5,60,80,Kenya
611,611,1009,Ethiopia Harrar Natural G3 Longberry,Red Rock Roasters,"Albuquerque, New Mexico","Harrar growing region, eastern Ethiopia",92,Medium,March 2017,$12.75/12 ounces,50/62,9,8,9,8,8.0,A lovely medium-dark roasted coffee showing deep fruit- and floral-toned sweetness from aroma to finish.,1.06,50,62,Ethiopia
612,612,1010,Sumatra Dolok Sanguul,Camino Real Coffee Roasters,"Nacogdoches, Texas","Lintong growing region, North Indonesia Province, Indonesia, Indonesia",92,Medium,March 2017,$18.00/16 ounces,50/60,9,8,9,8,8.0,"A rich, spicy-sweet Sumatra with cocoa tones and suggestions of vanilla-like flowers throughout.",1.12,50,60,Indonesia
613,613,1011,"Ethiopia Shakiso, Mora Mora",Novel Coffee Roasters,"Dallas, Texas","Guji Zone, Sidama (also Sidamo) growing region, southern Ethiopia",92,Medium-Light,March 2017,$19.00/10 ounces,59/68,9,8,9,8,8.0,"An unusually clean and poised natural-processed Ethiopia cup, sweetly crisp and buoyant.",1.9,59,68,Ethiopia
614,614,1012,Kenya AA Gura Auction Lot,Branch Street Coffee Roasters,"Youngstown, Ohio",Central Kenya,94,Medium-Light,February 2017,$12.75/10 ounces,56/76,9,8,9,9,9.0,"A classic Kenya cup: sweetly tart, delicately herbaceous, flavor-saturated from aroma to finish.",1.27,56,76,Kenya
615,615,1014,100% Kona Bourbon Pointu Laurina,Hula Daddy Kona Coffee,"Holulaloa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii",96,Medium-Light,February 2017,$49.95/8 ounces,56/76,10,9,9,9,9.0,An exciting and rare coffee with an extraordinarily bright acidity and broad aromatic scope.,6.24,56,76,USA
616,616,1018,Ethiopia Gigesa Natural,Corvus Coffee Roasters,"Denver, Colorado","Guji Zone, Oromia Region, Sidama Province, Ethiopia",92,Medium-Light,February 2017,$18.00/12 ounces,52/75,9,9,9,7,8.0,"An appealing natural-processed Ethiopia cup with a crisp but lush, edge-of-fermenty fruit.",1.5,52,75,Ethiopia
617,617,1019,Sumatra Highlands Lintong Batak,Dragonfly Coffee Roasters,"Boulder, Colorado","Lintong growing region, North Indonesia Province, Indonesia, Indonesia",92,Medium-Light,February 2017,$14.00/12 ounces,56/72,9,9,8,8,8.0,"Will appeal to those who value the classic Sumatra wet-hulled profile, with sweet fruit and spicy floral notes complicating a throughline of rich pipe tobacco.",1.17,56,72,Indonesia
618,618,1020,Panama Don Pachi Natural,Corvus Coffee Roasters,"Denver, Colorado","Boquete growing region, western Panama",90,Medium-Light,February 2017,$22.00/12 ounces,54/77,8,8,9,7,8.0,"A fruit-forward Panama cup with a crisp, lively throughline of fragrant aromatic wood.",1.83,54,77,Panama
619,619,1021,Yemen Asrar Haraz,Victrola Coffee Roasters,"Seattle, Washington","Haraz growing region, north-central Yemen",92,Medium-Light,February 2017,$30.00/12 ounces,54/78,9,8,9,8,8.0,"A distinct strawberry note, somewhere between strawberry jam and strawberry guava, sweetly contrasting with a slightly pungent, oaky crispness, give this coffee its unusual character.",2.5,54,78,Yemen
620,620,1022,Yemen Port of Mokha Hayma Microlot,Dragonfly Coffee Roasters,"Boulder, Colorado","Hayma, north-central Yemen",97,Medium,February 2017,$85.00/8 ounces,47/68,10,9,10,9,9.0,"An exquisitely composed Yemen coffee, almost other-worldly in its array of fruit and floral notes, all enveloped in a crisp chocolate.",10.62,47,68,Yemen
621,621,1023,Edgar Motta Colombia Pink Bourbon,Sweet Bloom Coffee Roasters,"Denver, Colorado","San Adolfo, Acevedo, Huila Department, Colombia",94,Medium-Light,February 2017,$19.00/12 ounces,59/78,9,9,9,8,9.0,"A Colombia coffee with an exhilarating range of sensation: both delicate and juicy, floral and spice-toned.",1.58,59,78,Colombia
622,622,1024,Colombia Gustavo de Jesus Rivera Microlot,Charlotte Coffee Company,"Charlotte, North Carolina","Antioquia Department, central Colombia",93,Medium-Light,February 2017,$13.99/12 ounces,52/74,9,8,9,8,9.0,"A confident, juicy-sweet Colombia coffee, satisfyingly complete in structure and lively in aromatics.",1.17,52,74,Colombia
623,623,1026,Ethiopia Limu Kossa Geshe,Nobletree Coffee,"Brooklyn, New York","Limu Woreda, Oromia Zone, southern Ethiopia",93,Medium-Light,February 2017,$18.00/12 ounces,60/80,9,9,9,8,8.0,"A decidedly fruit-centered natural-processed Ethiopia, with a tasteful edge of sweet ferment.",1.5,60,80,Ethiopia
624,624,1027,Kenya Nyeri Giakanja AA,Per'la Specialty Roasters,"Miami, Florida","Nyeri growing region, south-central Kenya",93,Medium-Light,February 2017,$22.00/12 ounces,54/78,9,8,9,8,9.0,"An attractive Kenya cup for those who enjoy a bold, tart-leaning acidity, with a bright sweetness emerging beneath its initial assertion.",1.83,54,78,Kenya
625,625,1028,Kenya Kangocho,Propeller Coffee,"Toronto, Ontario, Canada","Nyeri growing region, south-central Kenya",93,Medium-Light,February 2017,$23.00/12 ounces,57/77,9,9,9,8,8.0,"A lush, aromatically bold Kenya cup: floral-toned with deep fruit notes and rich savory resonance.",1.92,57,77,Kenya
626,626,1029,Kenya Othaya,States Coffee & Mercantile,"Martinez, California","Nyeri growing region, south-central Kenya",93,Medium-Light,February 2017,$10.00/8 ounces,56/78,9,8,9,8,9.0,"Classically Kenya: sweet, tart and deeply savory all at once, resonating around floral-toned herb and pungent berry notes.",1.25,56,78,Kenya
627,627,1030,Ethiopia Kayon Mountain,Ragamuffin Coffee Roasters,"Newbury Park, California","Guji Zone, Oromia Region, southern Ethiopia",92,Medium-Light,February 2017,$19.00/12 ounces,54/74,9,8,9,8,8.0,A cocoa-and fruit-toned natural-processed Ethiopia with a pleasantly brandy-toned hint of sweet ferment.,1.58,54,74,Ethiopia
628,628,1031,Kenya AA Top Kirinyaga,Daily Offerings Coffee Roastery,"Lexington, Kentucky",South-central Kenya,92,Medium-Light,February 2017,$16.50/12 ounces,57/80,9,9,8,8,8.0,"Should please lovers of the classic Kenya style: big, juicy and sweet-savory in structure, pungently berry- and lavender-toned in aromatics.",1.38,57,80,Kenya
629,629,1032,Ethiopia Celinga,Greater Goods Coffee Roasters,"Austin, Texas","Yirgacheffe growing region, south-central Ethiopia",91,Medium-Light,February 2017,$15.00/12 ounces,56/78,9,8,8,7,8.0,"An accessible washed Ethiopia cup, sweetly balanced and gently animated by floral and spice notes.",1.25,56,78,Ethiopia
630,630,1033,B People Blend,Rhetoric Coffee,"Berkeley, California",World Blend,91,Medium-Light,February 2017,$19.50/12 ounces,57/72,9,8,9,7,8.0,"A compelling and quietly original blend, unusual in that it contains coffees from four origins roasted to different levels and combined, much like a cuvee in the wine industry.",1.62,57,72,World Blend
631,631,1034,Papua New Guinea PB Kimel Estate,Park Avenue Coffee,"St. Louis, MIssouri","Waghi Valley, Western Highlands Province, Papua New Guinea",94,Medium-Light,February 2017,$17.49/16 ounces,56/70,9,8,9,9,9.0,"A particularly elegant Papua New Guinea peaberry coffee: juicy-sweet and crisply tart, finely balanced from aroma to finish.",1.09,56,70,Papua New Guinea
632,632,1035,Panama La Esmeralda Noria Enero Geisha,Temple Coffee and Tea,"Sacramento, California","Boquete growing region, western Panama",95,Medium-Light,January 2017,$76.00/8 ounces,57/83,9,9,9,9,9.0,"A complex expression of Gesha’s potential beauty, with lush florals, sweet and tart fruit notes, and crisp cocoa throughout.",9.5,57,83,Panama
633,633,1036,Rwanda Bufcafe,JBC Coffee Roasters,"Madison, Wisconsin","Nyamagabe district, Rwanda",95,Medium-Light,January 2017,$17.25/12 ounces,54/78,9,9,9,9,9.0,"One of the most impressive Rwanda coffees to have reached our cupping table in years: crisp, deeply sweet and balanced, with a resonant savory/umami throughline.",1.44,54,78,Rwanda
634,634,1042,Ulos Batak Sumatra Peaberry,JBC Coffee Roasters,"Madison, Wisconsin","Northern Indonesia, Indonesia",97,Medium-Light,January 2017,$18.60/12 ounces,57/76,10,9,10,9,9.0,"An exquisite experience of Sumatra coffee: exotic, deeply sweet, umami-rich.",1.55,57,76,Indonesia
635,635,1047,Mora Negra Geisha Hartmann Farm,Mudhouse Coffee Roasters,"Charlottesville, Virginia","Chiriqui Province, far western Panama",95,Medium-Light,December 2016,$29.00/8 ounces,56/78,9,9,9,9,9.0,"An elegant natural-processed rendition of the classic Gesha cup, with notes of floral-toned musk and cocoa revealed in complex layers.",3.62,56,78,Panama
636,636,1048,Gori Gesha Forest,Mudhouse Coffee Roasters,"Charlottesville, Virginia","Bench-Maji Zone, western Ethiopia",95,Medium-Light,December 2016,$35.00/8 ounces,54/74,9,9,9,9,9.0,"A bold, sweetly spice-toned natural-processed Gesha from Ethiopia, the origin of this famous and still rare coffee variety.",4.38,54,74,Ethiopia
637,637,1049,Sumatra Wahana Estate,Red Rooster Coffee Roaster,"Floyd, Virginia","Sidikalang, Lintong growing region, northern Indonesia, Indonesia",93,Medium-Light,December 2016,$18.00/12 ounces,54/77,9,9,9,8,8.0,"A big, resonant, sweetly earth-toned and floral Sumatra coffee.",1.5,54,77,Indonesia
638,638,1054,Ethiopia Banko Dhadhato,Red Rooster Coffee Roaster,"Floyd, Virginia","Yirgacheffe growing region, southern Ethiopia",93,Medium-Light,December 2016,$14.99/12 ounces,58/80,9,8,9,8,9.0,"An impressive citrus and sweet spice-toned Yirgacheffe cup, impressively certified: both organic and Fair Trade.",1.25,58,80,Ethiopia
639,639,1055,Ethiopia Hambela Grade 1 Natural,Branch Street Coffee Roasters,"Youngstown, Ohio","Hambela Wamena District, Guji Zone, Oromia region, southern Ethiopia",92,Medium-Light,December 2016,$12.75/10 ounces,56/76,9,8,9,8,8.0,"An inviting and accessible natural-processed Ethiopia: crisp, sweet-tart and delicate.",1.27,56,76,Ethiopia
640,640,1056,Ethiopia Natural Hambela Buku,Kakalove Cafe,"Chia-Yi, Taiwan","Hambela Wamena District, Guji Zone, Oromia Region, southern Ethiopia",94,Medium-Light,December 2016,$19.00/16 ounces,58/78,9,9,9,8,9.0,"An intricately layered, elegantly rich natural-processed Ethiopia cup.",1.19,58,78,Ethiopia
641,641,1057,Panama Camilina Natural Geisha,Klatch Coffee,"Los Angeles, California","Piedra Candela, Chiriqui Province, far western Panama",94,Medium-Light,December 2016,$49.95/8 ounces,58/78,9,9,9,8,9.0,"A lovely natural-processed Gesha from a highly regarded farm: elegant, lively, flavor-laden.",6.24,58,78,Panama
642,642,1058,Kenya Nyeri Thageini Peaberry,Victrola Coffee Roasters,"Seattle, Washington","Nyeri growing region, south-central Kenya",94,Medium-Light,December 2016,$19.50/12 ounces,52/71,9,8,9,9,9.0,"An unusually gentle yet fully expressed variation on the Kenya theme of lush, berryish sweetness fused with the crisply savory. Its grace, sweetness, and soft but lively acidity makes it one of the more accessible Kenyas we have cupped for some time.",1.62,52,71,Kenya
643,643,1063,Los Popitos Honduras,Chocolate Fish Coffee Roasters,"Sacramento, California","Las Capucas, Copan Department, Honduras",90,Light,December 2016,$16.75/12 ounces,67/82,9,8,8,8,7.0,"An unconventional, rather original cup, woody yet sweet, with engaging crisp nut and baker’s chocolate notes.",1.4,67,82,Honduras
644,644,1065,Hawaii Kilauea Volcano Nano-Lot,Paradise Roasters,"Ramsey, Minnesota","Puna District, “Big Island” of Hawaii",96,Medium-Light,December 2016,$24.00/4 ounces,59/82,10,9,9,9,9.0,"An extraordinary coffee with very limited availability: exotically aromatic, balanced, uniquely composed.",6.0,59,82,USA
645,645,1066,Ethiopia Charbanta Natural,Kickapoo Coffee Roasters,"Driftless, Wisconsin","Yirgacheffe growing region, southern Ethiopia",95,Medium-Light,December 2016,$18.00/12 ounces,60/80,9,9,9,9,9.0,"An exciting natural Yirgacheffe cup, both classic in brightly sweet structure and exotic in lush, complex detail.",1.5,60,80,Ethiopia
